Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-14   11:19:22   27.14°C     26.68°C     25.23°C   30.80°C    57.69RH    59.31RH    53.84RH   76.09RH
2024-10-14   11:19:28   27.12°C     26.68°C     25.23°C   30.80°C    57.72RH    59.31RH    53.84RH   76.09RH
2024-10-14   11:19:34   27.12°C     26.68°C     25.23°C   30.80°C    57.76RH    59.31RH    53.84RH   76.09RH
2024-10-14   11:19:40   27.15°C     26.68°C     25.23°C   30.80°C    57.80RH    59.31RH    53.84RH   76.09RH
2024-10-14   11:19:46   27.14°C     26.68°C     25.23°C   30.80°C    57.80RH    59.31RH    53.84RH   76.09RH
2024-10-14   11:19:52   27.12°C     26.68°C     25.23°C   30.80°C    57.73RH    59.31RH    53.84RH   76.09RH
2024-10-14   11:19:58   27.12°C     26.68°C     25.23°C   30.80°C    57.74RH    59.30RH    53.84RH   76.09RH
2024-10-14   11:20:04   27.12°C     26.68°C     25.23°C   30.80°C    57.74RH    59.30RH    53.84RH   76.09RH
2024-10-14   11:20:10   27.12°C     26.68°C     25.23°C   30.80°C    57.76RH    59.30RH    53.84RH   76.09RH
2024-10-14   11:20:16   27.11°C     26.69°C     25.23°C   30.80°C    57.80RH    59.30RH    53.84RH   76.09RH
2024-10-14   11:20:23   27.11°C     26.69°C     25.23°C   30.80°C    57.80RH    59.30RH    53.84RH   76.09RH
2024-10-14   11:20:29   27.12°C     26.69°C     25.23°C   30.80°C    57.81RH    59.29RH    53.84RH   76.09RH
2024-10-14   11:20:35   27.14°C     26.69°C     25.23°C   30.80°C    57.80RH    59.29RH    53.84RH   76.09RH
2024-10-14   11:20:41   27.11°C     26.69°C     25.23°C   30.80°C    57.78RH    59.29RH    53.84RH   76.09RH
2024-10-14   11:20:47   27.11°C     26.69°C     25.23°C   30.80°C    57.84RH    59.29RH    53.84RH   76.09RH
2024-10-14   11:20:53   27.11°C     26.69°C     25.23°C   30.80°C    57.80RH    59.29RH    53.84RH   76.09RH
2024-10-14   11:20:59   27.14°C     26.69°C     25.23°C   30.80°C    57.83RH    59.28RH    53.84RH   76.09RH
2024-10-14   11:21:05   27.11°C     26.69°C     25.23°C   30.80°C    57.80RH    59.28RH    53.84RH   76.09RH
2024-10-14   11:21:11   27.12°C     26.69°C     25.23°C   30.80°C    57.79RH    59.28RH    53.84RH   76.09RH
2024-10-14   11:21:17   27.11°C     26.69°C     25.23°C   30.80°C    57.80RH    59.28RH    53.84RH   76.09RH
2024-10-14   11:21:23   27.11°C     26.69°C     25.23°C   30.80°C    57.82RH    59.28RH    53.84RH   76.09RH
2024-10-14   11:21:29   27.14°C     26.69°C     25.23°C   30.80°C    57.83RH    59.28RH    53.84RH   76.09RH
2024-10-14   11:21:35   27.11°C     26.69°C     25.23°C   30.80°C    57.88RH    59.27RH    53.84RH   76.09RH
2024-10-14   11:21:41   27.11°C     26.69°C     25.23°C   30.80°C    57.80RH    59.27RH    53.84RH   76.09RH
2024-10-14   11:21:47   27.11°C     26.69°C     25.23°C   30.80°C    57.73RH    59.27RH    53.84RH   76.09RH
2024-10-14   11:21:53   27.08°C     26.69°C     25.23°C   30.80°C    57.76RH    59.27RH    53.84RH   76.09RH
2024-10-14   11:21:59   27.09°C     26.69°C     25.23°C   30.80°C    57.80RH    59.27RH    53.84RH   76.09RH
2024-10-14   11:22:05   27.08°C     26.69°C     25.23°C   30.80°C    57.79RH    59.27RH    53.84RH   76.09RH
2024-10-14   11:22:11   27.09°C     26.69°C     25.23°C   30.80°C    57.84RH    59.26RH    53.84RH   76.09RH
2024-10-14   11:22:17   27.11°C     26.70°C     25.23°C   30.80°C    57.83RH    59.26RH    53.84RH   76.09RH
2024-10-14   11:22:24   27.11°C     26.70°C     25.23°C   30.80°C    57.83RH    59.26RH    53.84RH   76.09RH
2024-10-14   11:22:30   27.11°C     26.70°C     25.23°C   30.80°C    57.84RH    59.26RH    53.84RH   76.09RH
2024-10-14   11:22:36   27.11°C     26.70°C     25.23°C   30.80°C    57.84RH    59.26RH    53.84RH   76.09RH
2024-10-14   11:22:42   27.09°C     26.70°C     25.23°C   30.80°C    57.83RH    59.26RH    53.84RH   76.09RH
2024-10-14   11:22:48   27.11°C     26.70°C     25.23°C   30.80°C    57.82RH    59.25RH    53.84RH   76.09RH
2024-10-14   11:22:54   27.12°C     26.70°C     25.23°C   30.80°C    57.81RH    59.25RH    53.84RH   76.09RH
2024-10-14   11:23:00   27.11°C     26.70°C     25.23°C   30.80°C    57.84RH    59.25RH    53.84RH   76.09RH
2024-10-14   11:23:06   27.12°C     26.70°C     25.23°C   30.80°C    57.82RH    59.25RH    53.84RH   76.09RH
2024-10-14   11:23:12   27.09°C     26.70°C     25.23°C   30.80°C    57.83RH    59.25RH    53.84RH   76.09RH
2024-10-14   11:23:18   27.09°C     26.70°C     25.23°C   30.80°C    57.81RH    59.25RH    53.84RH   76.09RH
2024-10-14   11:23:24   27.12°C     26.70°C     25.23°C   30.80°C    57.80RH    59.24RH    53.84RH   76.09RH
2024-10-14   11:23:30   27.11°C     26.70°C     25.23°C   30.80°C    57.78RH    59.24RH    53.84RH   76.09RH
2024-10-14   11:23:36   27.12°C     26.70°C     25.23°C   30.80°C    57.77RH    59.24RH    53.84RH   76.09RH
2024-10-14   11:23:42   27.09°C     26.70°C     25.23°C   30.80°C    57.75RH    59.24RH    53.84RH   76.09RH
2024-10-14   11:23:48   27.12°C     26.70°C     25.23°C   30.80°C    57.80RH    59.24RH    53.84RH   76.09RH
2024-10-14   11:23:54   27.11°C     26.70°C     25.23°C   30.80°C    57.85RH    59.24RH    53.84RH   76.09RH
2024-10-14   11:24:00   27.09°C     26.70°C     25.23°C   30.80°C    57.85RH    59.23RH    53.84RH   76.09RH
2024-10-14   11:24:06   27.11°C     26.70°C     25.23°C   30.80°C    57.85RH    59.23RH    53.84RH   76.09RH
2024-10-14   11:24:12   27.11°C     26.70°C     25.23°C   30.80°C    57.81RH    59.23RH    53.84RH   76.09RH
2024-10-14   11:24:18   27.09°C     26.70°C     25.23°C   30.80°C    57.80RH    59.23RH    53.84RH   76.09RH
2024-10-14   11:24:24   27.14°C     26.71°C     25.23°C   30.80°C    57.83RH    59.23RH    53.84RH   76.09RH
2024-10-14   11:24:30   27.11°C     26.71°C     25.23°C   30.80°C    57.79RH    59.23RH    53.84RH   76.09RH
2024-10-14   11:24:37   27.11°C     26.71°C     25.23°C   30.80°C    57.79RH    59.22RH    53.84RH   76.09RH
2024-10-14   11:24:43   27.08°C     26.71°C     25.23°C   30.80°C    57.77RH    59.22RH    53.84RH   76.09RH
2024-10-14   11:24:49   27.11°C     26.71°C     25.23°C   30.80°C    57.76RH    59.22RH    53.84RH   76.09RH
2024-10-14   11:24:55   27.11°C     26.71°C     25.23°C   30.80°C    57.73RH    59.22RH    53.84RH   76.09RH
2024-10-14   11:25:01   27.11°C     26.71°C     25.23°C   30.80°C    57.77RH    59.22RH    53.84RH   76.09RH
2024-10-14   11:25:07   27.11°C     26.71°C     25.23°C   30.80°C    57.74RH    59.22RH    53.84RH   76.09RH
2024-10-14   11:25:13   27.11°C     26.71°C     25.23°C   30.80°C    57.73RH    59.21RH    53.84RH   76.09RH
2024-10-14   11:25:19   27.12°C     26.71°C     25.23°C   30.80°C    57.76RH    59.21RH    53.84RH   76.09RH
2024-10-14   11:25:25   27.11°C     26.71°C     25.23°C   30.80°C    57.74RH    59.21RH    53.84RH   76.09RH
2024-10-14   11:25:31   27.12°C     26.71°C     25.23°C   30.80°C    57.77RH    59.21RH    53.84RH   76.09RH
2024-10-14   11:25:37   27.11°C     26.71°C     25.23°C   30.80°C    57.79RH    59.21RH    53.84RH   76.09RH
2024-10-14   11:25:43   27.12°C     26.71°C     25.23°C   30.80°C    57.75RH    59.21RH    53.84RH   76.09RH
2024-10-14   11:25:49   27.12°C     26.71°C     25.23°C   30.80°C    57.77RH    59.20RH    53.84RH   76.09RH
2024-10-14   11:25:55   27.12°C     26.71°C     25.23°C   30.80°C    57.75RH    59.20RH    53.84RH   76.09RH
2024-10-14   11:26:01   27.09°C     26.71°C     25.23°C   30.80°C    57.76RH    59.20RH    53.84RH   76.09RH
2024-10-14   11:26:07   27.12°C     26.71°C     25.23°C   30.80°C    57.69RH    59.20RH    53.84RH   76.09RH
2024-10-14   11:26:13   27.11°C     26.71°C     25.23°C   30.80°C    57.74RH    59.20RH    53.84RH   76.09RH
2024-10-14   11:26:19   27.11°C     26.71°C     25.23°C   30.80°C    57.74RH    59.20RH    53.84RH   76.09RH
2024-10-14   11:26:25   27.11°C     26.71°C     25.23°C   30.80°C    57.77RH    59.19RH    53.84RH   76.09RH
2024-10-14   11:26:31   27.12°C     26.71°C     25.23°C   30.80°C    57.77RH    59.19RH    53.84RH   76.09RH
2024-10-14   11:26:37   27.12°C     26.72°C     25.23°C   30.80°C    57.72RH    59.19RH    53.84RH   76.09RH
2024-10-14   11:26:44   27.12°C     26.72°C     25.23°C   30.80°C    57.78RH    59.19RH    53.84RH   76.09RH
2024-10-14   11:26:50   27.12°C     26.72°C     25.23°C   30.80°C    57.79RH    59.19RH    53.84RH   76.09RH
2024-10-14   11:26:56   27.12°C     26.72°C     25.23°C   30.80°C    57.77RH    59.19RH    53.84RH   76.09RH
2024-10-14   11:27:02   27.11°C     26.72°C     25.23°C   30.80°C    57.85RH    59.18RH    53.84RH   76.09RH
2024-10-14   11:27:08   27.12°C     26.72°C     25.23°C   30.80°C    57.80RH    59.18RH    53.84RH   76.09RH
2024-10-14   11:27:14   27.11°C     26.72°C     25.23°C   30.80°C    57.81RH    59.18RH    53.84RH   76.09RH
2024-10-14   11:27:20   27.11°C     26.72°C     25.23°C   30.80°C    57.79RH    59.18RH    53.84RH   76.09RH
2024-10-14   11:27:26   27.14°C     26.72°C     25.23°C   30.80°C    57.78RH    59.18RH    53.84RH   76.09RH
2024-10-14   11:27:32   27.11°C     26.72°C     25.23°C   30.80°C    57.78RH    59.18RH    53.84RH   76.09RH
2024-10-14   11:27:38   27.09°C     26.72°C     25.23°C   30.80°C    57.77RH    59.17RH    53.84RH   76.09RH
2024-10-14   11:27:44   27.09°C     26.72°C     25.23°C   30.80°C    57.74RH    59.17RH    53.84RH   76.09RH
2024-10-14   11:27:50   27.11°C     26.72°C     25.23°C   30.80°C    57.78RH    59.17RH    53.84RH   76.09RH
2024-10-14   11:27:56   27.09°C     26.72°C     25.23°C   30.80°C    57.79RH    59.17RH    53.84RH   76.09RH
2024-10-14   11:28:02   27.12°C     26.72°C     25.23°C   30.80°C    57.76RH    59.17RH    53.84RH   76.09RH
2024-10-14   11:28:08   27.11°C     26.72°C     25.23°C   30.80°C    57.78RH    59.17RH    53.84RH   76.09RH
2024-10-14   11:28:14   27.09°C     26.72°C     25.23°C   30.80°C    57.78RH    59.17RH    53.84RH   76.09RH
2024-10-14   11:28:20   27.11°C     26.72°C     25.23°C   30.80°C    57.78RH    59.16RH    53.84RH   76.09RH
2024-10-14   11:28:26   27.14°C     26.72°C     25.23°C   30.80°C    57.74RH    59.16RH    53.84RH   76.09RH
2024-10-14   11:28:32   27.11°C     26.72°C     25.23°C   30.80°C    57.72RH    59.16RH    53.84RH   76.09RH
2024-10-14   11:28:38   27.14°C     26.72°C     25.23°C   30.80°C    57.72RH    59.16RH    53.84RH   76.09RH
2024-10-14   11:28:44   27.12°C     26.72°C     25.23°C   30.80°C    57.68RH    59.16RH    53.84RH   76.09RH
2024-10-14   11:28:51   27.11°C     26.72°C     25.23°C   30.80°C    57.74RH    59.16RH    53.84RH   76.09RH
2024-10-14   11:28:57   27.09°C     26.73°C     25.23°C   30.80°C    57.74RH    59.15RH    53.84RH   76.09RH
2024-10-14   11:29:03   27.12°C     26.73°C     25.23°C   30.80°C    57.74RH    59.15RH    53.84RH   76.09RH
2024-10-14   11:29:09   27.11°C     26.73°C     25.23°C   30.80°C    57.71RH    59.15RH    53.84RH   76.09RH
2024-10-14   11:29:15   27.09°C     26.73°C     25.23°C   30.80°C    57.69RH    59.15RH    53.84RH   76.09RH
2024-10-14   11:29:21   27.11°C     26.73°C     25.23°C   30.80°C    57.74RH    59.15RH    53.84RH   76.09RH
2024-10-14   11:29:27   27.12°C     26.73°C     25.23°C   30.80°C    57.69RH    59.15RH    53.84RH   76.09RH
2024-10-14   11:29:33   27.11°C     26.73°C     25.23°C   30.80°C    57.74RH    59.14RH    53.84RH   76.09RH
2024-10-14   11:29:39   27.11°C     26.73°C     25.23°C   30.80°C    57.71RH    59.14RH    53.84RH   76.09RH
2024-10-14   11:29:45   27.12°C     26.73°C     25.23°C   30.80°C    57.74RH    59.14RH    53.84RH   76.09RH
2024-10-14   11:29:51   27.12°C     26.73°C     25.23°C   30.80°C    57.75RH    59.14RH    53.84RH   76.09RH
2024-10-14   11:29:57   27.11°C     26.73°C     25.23°C   30.80°C    57.72RH    59.14RH    53.84RH   76.09RH
2024-10-14   11:30:03   27.12°C     26.73°C     25.23°C   30.80°C    57.77RH    59.14RH    53.84RH   76.09RH
2024-10-14   11:30:09   27.11°C     26.73°C     25.23°C   30.80°C    57.74RH    59.14RH    53.84RH   76.09RH
2024-10-14   11:30:15   27.09°C     26.73°C     25.23°C   30.80°C    57.71RH    59.13RH    53.84RH   76.09RH
2024-10-14   11:30:21   27.11°C     26.73°C     25.23°C   30.80°C    57.71RH    59.13RH    53.84RH   76.09RH
2024-10-14   11:30:27   27.12°C     26.73°C     25.23°C   30.80°C    57.74RH    59.13RH    53.84RH   76.09RH
2024-10-14   11:30:33   27.11°C     26.73°C     25.23°C   30.80°C    57.76RH    59.13RH    53.84RH   76.09RH
2024-10-14   11:30:39   27.09°C     26.73°C     25.23°C   30.80°C    57.78RH    59.13RH    53.84RH   76.09RH
2024-10-14   11:30:45   27.11°C     26.73°C     25.23°C   30.80°C    57.79RH    59.13RH    53.84RH   76.09RH
2024-10-14   11:30:51   27.11°C     26.73°C     25.23°C   30.80°C    57.79RH    59.13RH    53.84RH   76.09RH
2024-10-14   11:30:58   27.11°C     26.73°C     25.23°C   30.80°C    57.81RH    59.12RH    53.84RH   76.09RH
2024-10-14   11:31:04   27.11°C     26.73°C     25.23°C   30.80°C    57.85RH    59.12RH    53.84RH   76.09RH
2024-10-14   11:31:10   27.12°C     26.73°C     25.23°C   30.80°C    57.82RH    59.12RH    53.84RH   76.09RH
2024-10-14   11:31:16   27.12°C     26.73°C     25.23°C   30.80°C    57.85RH    59.12RH    53.84RH   76.09RH
2024-10-14   11:31:22   27.11°C     26.74°C     25.23°C   30.80°C    57.83RH    59.12RH    53.84RH   76.09RH
2024-10-14   11:31:28   27.11°C     26.74°C     25.23°C   30.80°C    57.90RH    59.12RH    53.84RH   76.09RH
2024-10-14   11:31:34   27.11°C     26.74°C     25.23°C   30.80°C    57.89RH    59.12RH    53.84RH   76.09RH
2024-10-14   11:31:40   27.12°C     26.74°C     25.23°C   30.80°C    57.92RH    59.11RH    53.84RH   76.09RH
2024-10-14   11:31:46   27.11°C     26.74°C     25.23°C   30.80°C    57.94RH    59.11RH    53.84RH   76.09RH
2024-10-14   11:31:52   27.11°C     26.74°C     25.23°C   30.80°C    57.97RH    59.11RH    53.84RH   76.09RH
2024-10-14   11:31:58   27.11°C     26.74°C     25.23°C   30.80°C    57.98RH    59.11RH    53.84RH   76.09RH
2024-10-14   11:32:04   27.11°C     26.74°C     25.23°C   30.80°C    57.94RH    59.11RH    53.84RH   76.09RH
2024-10-14   11:32:10   27.11°C     26.74°C     25.23°C   30.80°C    57.95RH    59.11RH    53.84RH   76.09RH
2024-10-14   11:32:16   27.11°C     26.74°C     25.23°C   30.80°C    57.97RH    59.11RH    53.84RH   76.09RH
2024-10-14   11:32:22   27.11°C     26.74°C     25.23°C   30.80°C    57.97RH    59.11RH    53.84RH   76.09RH
2024-10-14   11:32:28   27.12°C     26.74°C     25.23°C   30.80°C    58.01RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:32:34   27.09°C     26.74°C     25.23°C   30.80°C    58.04RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:32:40   27.11°C     26.74°C     25.23°C   30.80°C    58.01RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:32:46   27.12°C     26.74°C     25.23°C   30.80°C    58.04RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:32:52   27.11°C     26.74°C     25.23°C   30.80°C    58.01RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:32:58   27.12°C     26.74°C     25.23°C   30.80°C    58.02RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:33:05   27.11°C     26.74°C     25.23°C   30.80°C    58.03RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:33:11   27.11°C     26.74°C     25.23°C   30.80°C    58.09RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:33:17   27.11°C     26.74°C     25.23°C   30.80°C    58.12RH    59.10RH    53.84RH   76.09RH
2024-10-14   11:33:23   27.11°C     26.74°C     25.23°C   30.80°C    58.13RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:33:29   27.09°C     26.74°C     25.23°C   30.80°C    58.19RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:33:35   27.12°C     26.74°C     25.23°C   30.80°C    58.13RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:33:41   27.14°C     26.74°C     25.23°C   30.80°C    58.13RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:33:47   27.11°C     26.74°C     25.23°C   30.80°C    58.07RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:33:53   27.14°C     26.75°C     25.23°C   30.80°C    58.06RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:33:59   27.11°C     26.75°C     25.23°C   30.80°C    58.08RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:34:05   27.12°C     26.75°C     25.23°C   30.80°C    58.08RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:34:11   27.12°C     26.75°C     25.23°C   30.80°C    58.08RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:34:17   27.12°C     26.75°C     25.23°C   30.80°C    58.08RH    59.09RH    53.84RH   76.09RH
2024-10-14   11:34:23   27.14°C     26.75°C     25.23°C   30.80°C    58.07RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:34:29   27.12°C     26.75°C     25.23°C   30.80°C    58.08RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:34:35   27.11°C     26.75°C     25.23°C   30.80°C    58.07RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:34:41   27.14°C     26.75°C     25.23°C   30.80°C    58.04RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:34:47   27.12°C     26.75°C     25.23°C   30.80°C    58.02RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:34:53   27.12°C     26.75°C     25.23°C   30.80°C    58.02RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:34:59   27.12°C     26.75°C     25.23°C   30.80°C    58.04RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:35:05   27.15°C     26.75°C     25.23°C   30.80°C    58.04RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:35:12   27.14°C     26.75°C     25.23°C   30.80°C    58.01RH    59.08RH    53.84RH   76.09RH
2024-10-14   11:35:18   27.12°C     26.75°C     25.23°C   30.80°C    57.99RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:35:24   27.14°C     26.75°C     25.23°C   30.80°C    58.06RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:35:30   27.12°C     26.75°C     25.23°C   30.80°C    58.12RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:35:36   27.12°C     26.75°C     25.23°C   30.80°C    58.06RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:35:42   27.12°C     26.75°C     25.23°C   30.80°C    57.97RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:35:48   27.12°C     26.75°C     25.23°C   30.80°C    58.00RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:35:54   27.11°C     26.75°C     25.23°C   30.80°C    58.00RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:36:00   27.09°C     26.75°C     25.23°C   30.80°C    57.99RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:36:06   27.14°C     26.75°C     25.23°C   30.80°C    57.98RH    59.07RH    53.84RH   76.09RH
2024-10-14   11:36:12   27.11°C     26.75°C     25.23°C   30.80°C    57.95RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:36:18   27.12°C     26.75°C     25.23°C   30.80°C    57.98RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:36:24   27.12°C     26.75°C     25.23°C   30.80°C    57.92RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:36:30   27.11°C     26.76°C     25.23°C   30.80°C    57.97RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:36:36   27.12°C     26.76°C     25.23°C   30.80°C    57.96RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:36:42   27.14°C     26.76°C     25.23°C   30.80°C    57.94RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:36:48   27.11°C     26.76°C     25.23°C   30.80°C    57.92RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:36:54   27.09°C     26.76°C     25.23°C   30.80°C    57.95RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:37:00   27.12°C     26.76°C     25.23°C   30.80°C    57.92RH    59.06RH    53.84RH   76.09RH
2024-10-14   11:37:06   27.11°C     26.76°C     25.23°C   30.80°C    57.92RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:37:13   27.12°C     26.76°C     25.23°C   30.80°C    57.93RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:37:19   27.11°C     26.76°C     25.23°C   30.80°C    57.95RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:37:25   27.12°C     26.76°C     25.23°C   30.80°C    57.93RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:37:31   27.11°C     26.76°C     25.23°C   30.80°C    57.94RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:37:37   27.12°C     26.76°C     25.23°C   30.80°C    57.95RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:37:43   27.11°C     26.76°C     25.23°C   30.80°C    57.92RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:37:49   27.12°C     26.76°C     25.23°C   30.80°C    57.94RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:37:55   27.12°C     26.76°C     25.23°C   30.80°C    57.92RH    59.05RH    53.84RH   76.09RH
2024-10-14   11:38:01   27.15°C     26.76°C     25.23°C   30.80°C    57.93RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:07   27.11°C     26.76°C     25.23°C   30.80°C    57.93RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:13   27.12°C     26.76°C     25.23°C   30.80°C    57.93RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:19   27.11°C     26.76°C     25.23°C   30.80°C    57.90RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:25   27.12°C     26.76°C     25.23°C   30.80°C    57.93RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:31   27.12°C     26.76°C     25.23°C   30.80°C    57.98RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:37   27.12°C     26.76°C     25.23°C   30.80°C    57.91RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:43   27.12°C     26.76°C     25.23°C   30.80°C    57.99RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:49   27.11°C     26.76°C     25.23°C   30.80°C    57.97RH    59.04RH    53.84RH   76.09RH
2024-10-14   11:38:55   27.12°C     26.76°C     25.23°C   30.80°C    57.98RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:01   27.11°C     26.76°C     25.23°C   30.80°C    57.98RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:07   27.12°C     26.76°C     25.23°C   30.80°C    57.98RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:13   27.14°C     26.76°C     25.23°C   30.80°C    58.00RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:19   27.11°C     26.77°C     25.23°C   30.80°C    57.96RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:26   27.14°C     26.77°C     25.23°C   30.80°C    58.03RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:32   27.12°C     26.77°C     25.23°C   30.80°C    58.03RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:38   27.12°C     26.77°C     25.23°C   30.80°C    58.03RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:44   27.11°C     26.77°C     25.23°C   30.80°C    58.00RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:50   27.12°C     26.77°C     25.23°C   30.80°C    58.00RH    59.03RH    53.84RH   76.09RH
2024-10-14   11:39:56   27.12°C     26.77°C     25.23°C   30.80°C    58.01RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:02   27.12°C     26.77°C     25.23°C   30.80°C    58.03RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:08   27.12°C     26.77°C     25.23°C   30.80°C    57.98RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:14   27.11°C     26.77°C     25.23°C   30.80°C    57.95RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:20   27.11°C     26.77°C     25.23°C   30.80°C    57.92RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:26   27.11°C     26.77°C     25.23°C   30.80°C    57.96RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:32   27.12°C     26.77°C     25.23°C   30.80°C    57.93RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:38   27.12°C     26.77°C     25.23°C   30.80°C    57.97RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:44   27.08°C     26.77°C     25.23°C   30.80°C    57.99RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:50   27.09°C     26.77°C     25.23°C   30.80°C    57.98RH    59.02RH    53.84RH   76.09RH
2024-10-14   11:40:56   27.08°C     26.77°C     25.23°C   30.80°C    58.03RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:02   27.11°C     26.77°C     25.23°C   30.80°C    57.99RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:08   27.09°C     26.77°C     25.23°C   30.80°C    58.02RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:14   27.09°C     26.77°C     25.23°C   30.80°C    58.04RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:20   27.12°C     26.77°C     25.23°C   30.80°C    58.04RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:27   27.08°C     26.77°C     25.23°C   30.80°C    58.03RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:33   27.09°C     26.77°C     25.23°C   30.80°C    58.05RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:39   27.08°C     26.77°C     25.23°C   30.80°C    58.04RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:45   27.11°C     26.77°C     25.23°C   30.80°C    58.04RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:51   27.09°C     26.77°C     25.23°C   30.80°C    58.04RH    59.01RH    53.84RH   76.09RH
2024-10-14   11:41:57   27.09°C     26.77°C     25.23°C   30.80°C    58.03RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:03   27.08°C     26.77°C     25.23°C   30.80°C    58.04RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:09   27.09°C     26.77°C     25.23°C   30.80°C    58.04RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:15   27.08°C     26.77°C     25.23°C   30.80°C    57.99RH    59.00RH    53.84RH   76.09RH
