Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-15   11:30:29   27.39°C     27.09°C     26.84°C   27.41°C    53.10RH    56.05RH    52.90RH   58.30RH
2024-10-15   11:30:35   27.39°C     27.09°C     26.84°C   27.41°C    53.10RH    56.04RH    52.90RH   58.30RH
2024-10-15   11:30:41   27.36°C     27.09°C     26.84°C   27.41°C    53.03RH    56.04RH    52.90RH   58.30RH
2024-10-15   11:30:47   27.35°C     27.09°C     26.84°C   27.41°C    53.03RH    56.03RH    52.90RH   58.30RH
2024-10-15   11:30:53   27.35°C     27.09°C     26.84°C   27.41°C    53.07RH    56.02RH    52.90RH   58.30RH
2024-10-15   11:30:59   27.36°C     27.09°C     26.84°C   27.41°C    53.04RH    56.02RH    52.90RH   58.30RH
2024-10-15   11:31:05   27.38°C     27.09°C     26.84°C   27.41°C    53.06RH    56.01RH    52.90RH   58.30RH
2024-10-15   11:31:11   27.38°C     27.10°C     26.84°C   27.41°C    53.08RH    56.01RH    52.90RH   58.30RH
2024-10-15   11:31:18   27.39°C     27.10°C     26.84°C   27.41°C    53.10RH    56.00RH    52.90RH   58.30RH
2024-10-15   11:31:24   27.36°C     27.10°C     26.84°C   27.41°C    53.15RH    55.99RH    52.90RH   58.30RH
2024-10-15   11:31:30   27.39°C     27.10°C     26.84°C   27.41°C    53.15RH    55.99RH    52.90RH   58.30RH
2024-10-15   11:31:36   27.39°C     27.10°C     26.84°C   27.41°C    53.18RH    55.98RH    52.90RH   58.30RH
2024-10-15   11:31:42   27.38°C     27.10°C     26.84°C   27.41°C    53.24RH    55.98RH    52.90RH   58.30RH
2024-10-15   11:31:48   27.35°C     27.10°C     26.84°C   27.41°C    53.29RH    55.97RH    52.90RH   58.30RH
2024-10-15   11:31:54   27.39°C     27.10°C     26.84°C   27.41°C    53.33RH    55.96RH    52.90RH   58.30RH
2024-10-15   11:32:00   27.38°C     27.10°C     26.84°C   27.41°C    53.40RH    55.96RH    52.90RH   58.30RH
2024-10-15   11:32:06   27.39°C     27.10°C     26.84°C   27.41°C    53.35RH    55.95RH    52.90RH   58.30RH
2024-10-15   11:32:12   27.38°C     27.10°C     26.84°C   27.41°C    53.33RH    55.95RH    52.90RH   58.30RH
2024-10-15   11:32:18   27.39°C     27.10°C     26.84°C   27.41°C    53.35RH    55.94RH    52.90RH   58.30RH
2024-10-15   11:32:24   27.38°C     27.10°C     26.84°C   27.41°C    53.36RH    55.94RH    52.90RH   58.30RH
2024-10-15   11:32:30   27.39°C     27.10°C     26.84°C   27.41°C    53.41RH    55.93RH    52.90RH   58.30RH
2024-10-15   11:32:36   27.38°C     27.10°C     26.84°C   27.41°C    53.43RH    55.93RH    52.90RH   58.30RH
2024-10-15   11:32:42   27.39°C     27.10°C     26.84°C   27.41°C    53.46RH    55.92RH    52.90RH   58.30RH
2024-10-15   11:32:48   27.38°C     27.10°C     26.84°C   27.41°C    53.39RH    55.92RH    52.90RH   58.30RH
2024-10-15   11:32:54   27.39°C     27.11°C     26.84°C   27.41°C    53.42RH    55.91RH    52.90RH   58.30RH
2024-10-15   11:33:00   27.41°C     27.11°C     26.84°C   27.41°C    53.50RH    55.90RH    52.90RH   58.30RH
2024-10-15   11:33:06   27.42°C     27.11°C     26.84°C   27.42°C    53.50RH    55.90RH    52.90RH   58.30RH
2024-10-15   11:33:12   27.42°C     27.11°C     26.84°C   27.42°C    53.54RH    55.89RH    52.90RH   58.30RH
2024-10-15   11:33:18   27.39°C     27.11°C     26.84°C   27.42°C    53.52RH    55.89RH    52.90RH   58.30RH
2024-10-15   11:33:24   27.41°C     27.11°C     26.84°C   27.42°C    53.46RH    55.89RH    52.90RH   58.30RH
2024-10-15   11:33:30   27.42°C     27.11°C     26.84°C   27.42°C    53.47RH    55.88RH    52.90RH   58.30RH
2024-10-15   11:33:37   27.42°C     27.11°C     26.84°C   27.42°C    53.48RH    55.88RH    52.90RH   58.30RH
2024-10-15   11:33:43   27.39°C     27.11°C     26.84°C   27.42°C    53.53RH    55.87RH    52.90RH   58.30RH
2024-10-15   11:33:49   27.41°C     27.11°C     26.84°C   27.42°C    53.55RH    55.87RH    52.90RH   58.30RH
2024-10-15   11:33:55   27.42°C     27.11°C     26.84°C   27.42°C    53.56RH    55.86RH    52.90RH   58.30RH
2024-10-15   11:34:01   27.39°C     27.11°C     26.84°C   27.42°C    53.59RH    55.86RH    52.90RH   58.30RH
2024-10-15   11:34:07   27.39°C     27.11°C     26.84°C   27.42°C    53.61RH    55.85RH    52.90RH   58.30RH
2024-10-15   11:34:13   27.41°C     27.11°C     26.84°C   27.42°C    53.61RH    55.85RH    52.90RH   58.30RH
2024-10-15   11:34:19   27.39°C     27.11°C     26.84°C   27.42°C    53.62RH    55.84RH    52.90RH   58.30RH
2024-10-15   11:34:25   27.39°C     27.11°C     26.84°C   27.42°C    53.59RH    55.84RH    52.90RH   58.30RH
2024-10-15   11:34:31   27.41°C     27.12°C     26.84°C   27.42°C    53.62RH    55.83RH    52.90RH   58.30RH
2024-10-15   11:34:37   27.39°C     27.12°C     26.84°C   27.42°C    53.64RH    55.83RH    52.90RH   58.30RH
2024-10-15   11:34:43   27.39°C     27.12°C     26.84°C   27.42°C    53.63RH    55.82RH    52.90RH   58.30RH
2024-10-15   11:34:49   27.41°C     27.12°C     26.84°C   27.42°C    53.62RH    55.82RH    52.90RH   58.30RH
2024-10-15   11:34:55   27.41°C     27.12°C     26.84°C   27.42°C    53.65RH    55.82RH    52.90RH   58.30RH
2024-10-15   11:35:01   27.41°C     27.12°C     26.84°C   27.42°C    53.65RH    55.81RH    52.90RH   58.30RH
2024-10-15   11:35:07   27.41°C     27.12°C     26.84°C   27.42°C    53.64RH    55.81RH    52.90RH   58.30RH
2024-10-15   11:35:13   27.41°C     27.12°C     26.84°C   27.42°C    53.65RH    55.80RH    52.90RH   58.30RH
2024-10-15   11:35:19   27.41°C     27.12°C     26.84°C   27.42°C    53.69RH    55.80RH    52.90RH   58.30RH
2024-10-15   11:35:25   27.39°C     27.12°C     26.84°C   27.42°C    53.69RH    55.79RH    52.90RH   58.30RH
2024-10-15   11:35:31   27.41°C     27.12°C     26.84°C   27.42°C    53.67RH    55.79RH    52.90RH   58.30RH
2024-10-15   11:35:37   27.43°C     27.12°C     26.84°C   27.43°C    53.67RH    55.79RH    52.90RH   58.30RH
2024-10-15   11:35:43   27.43°C     27.12°C     26.84°C   27.43°C    53.67RH    55.78RH    52.90RH   58.30RH
2024-10-15   11:35:49   27.42°C     27.12°C     26.84°C   27.43°C    53.65RH    55.78RH    52.90RH   58.30RH
2024-10-15   11:35:56   27.42°C     27.12°C     26.84°C   27.43°C    53.68RH    55.77RH    52.90RH   58.30RH
2024-10-15   11:36:02   27.41°C     27.12°C     26.84°C   27.43°C    53.67RH    55.77RH    52.90RH   58.30RH
2024-10-15   11:36:09   27.41°C     27.12°C     26.84°C   27.43°C    53.69RH    55.77RH    52.90RH   58.30RH
2024-10-15   11:36:15   27.42°C     27.12°C     26.84°C   27.43°C    53.68RH    55.76RH    52.90RH   58.30RH
2024-10-15   11:36:21   27.42°C     27.13°C     26.84°C   27.43°C    53.67RH    55.76RH    52.90RH   58.30RH
2024-10-15   11:36:27   27.43°C     27.13°C     26.84°C   27.43°C    53.57RH    55.75RH    52.90RH   58.30RH
2024-10-15   11:36:33   27.42°C     27.13°C     26.84°C   27.43°C    53.58RH    55.75RH    52.90RH   58.30RH
2024-10-15   11:36:39   27.41°C     27.13°C     26.84°C   27.43°C    53.52RH    55.74RH    52.90RH   58.30RH
2024-10-15   11:36:45   27.42°C     27.13°C     26.84°C   27.43°C    53.53RH    55.74RH    52.90RH   58.30RH
2024-10-15   11:36:51   27.41°C     27.13°C     26.84°C   27.43°C    53.46RH    55.74RH    52.90RH   58.30RH
2024-10-15   11:36:57   27.42°C     27.13°C     26.84°C   27.43°C    53.55RH    55.73RH    52.90RH   58.30RH
2024-10-15   11:37:03   27.43°C     27.13°C     26.84°C   27.43°C    53.58RH    55.73RH    52.90RH   58.30RH
2024-10-15   11:37:09   27.42°C     27.13°C     26.84°C   27.43°C    53.61RH    55.72RH    52.90RH   58.30RH
2024-10-15   11:37:15   27.43°C     27.13°C     26.84°C   27.43°C    53.61RH    55.72RH    52.90RH   58.30RH
2024-10-15   11:37:21   27.41°C     27.13°C     26.84°C   27.43°C    53.46RH    55.71RH    52.90RH   58.30RH
2024-10-15   11:37:27   27.39°C     27.13°C     26.84°C   27.43°C    53.32RH    55.71RH    52.90RH   58.30RH
2024-10-15   11:37:33   27.45°C     27.13°C     26.84°C   27.45°C    53.24RH    55.71RH    52.90RH   58.30RH
2024-10-15   11:37:39   27.43°C     27.13°C     26.84°C   27.45°C    53.16RH    55.70RH    52.90RH   58.30RH
2024-10-15   11:37:45   27.43°C     27.13°C     26.84°C   27.45°C    53.18RH    55.70RH    52.90RH   58.30RH
2024-10-15   11:37:51   27.43°C     27.13°C     26.84°C   27.45°C    53.18RH    55.69RH    52.90RH   58.30RH
2024-10-15   11:37:57   27.43°C     27.13°C     26.84°C   27.45°C    53.18RH    55.69RH    52.90RH   58.30RH
2024-10-15   11:38:03   27.41°C     27.14°C     26.84°C   27.45°C    53.17RH    55.68RH    52.90RH   58.30RH
2024-10-15   11:38:09   27.43°C     27.14°C     26.84°C   27.45°C    53.19RH    55.68RH    52.90RH   58.30RH
2024-10-15   11:38:15   27.42°C     27.14°C     26.84°C   27.45°C    53.17RH    55.67RH    52.90RH   58.30RH
2024-10-15   11:38:21   27.43°C     27.14°C     26.84°C   27.45°C    53.16RH    55.67RH    52.90RH   58.30RH
2024-10-15   11:38:28   27.43°C     27.14°C     26.84°C   27.45°C    53.13RH    55.66RH    52.90RH   58.30RH
2024-10-15   11:38:34   27.46°C     27.14°C     26.84°C   27.46°C    53.10RH    55.66RH    52.90RH   58.30RH
2024-10-15   11:38:40   27.43°C     27.14°C     26.84°C   27.46°C    53.10RH    55.65RH    52.90RH   58.30RH
2024-10-15   11:38:46   27.43°C     27.14°C     26.84°C   27.46°C    53.11RH    55.65RH    52.90RH   58.30RH
2024-10-15   11:38:52   27.46°C     27.14°C     26.84°C   27.46°C    53.11RH    55.64RH    52.90RH   58.30RH
2024-10-15   11:38:58   27.46°C     27.14°C     26.84°C   27.46°C    53.08RH    55.64RH    52.90RH   58.30RH
2024-10-15   11:39:04   27.43°C     27.14°C     26.84°C   27.46°C    53.01RH    55.63RH    52.90RH   58.30RH
2024-10-15   11:39:10   27.42°C     27.14°C     26.84°C   27.46°C    53.01RH    55.63RH    52.90RH   58.30RH
2024-10-15   11:39:16   27.43°C     27.14°C     26.84°C   27.46°C    53.03RH    55.62RH    52.90RH   58.30RH
2024-10-15   11:39:22   27.45°C     27.14°C     26.84°C   27.46°C    53.06RH    55.62RH    52.90RH   58.30RH
2024-10-15   11:39:28   27.43°C     27.14°C     26.84°C   27.46°C    53.16RH    55.61RH    52.90RH   58.30RH
2024-10-15   11:39:34   27.42°C     27.14°C     26.84°C   27.46°C    53.19RH    55.61RH    52.90RH   58.30RH
2024-10-15   11:39:40   27.42°C     27.14°C     26.84°C   27.46°C    53.26RH    55.61RH    52.90RH   58.30RH
2024-10-15   11:39:46   27.42°C     27.14°C     26.84°C   27.46°C    53.28RH    55.60RH    52.90RH   58.30RH
2024-10-15   11:39:52   27.43°C     27.14°C     26.84°C   27.46°C    53.26RH    55.60RH    52.90RH   58.30RH
2024-10-15   11:39:58   27.45°C     27.15°C     26.84°C   27.46°C    53.28RH    55.59RH    52.90RH   58.30RH
2024-10-15   11:40:04   27.46°C     27.15°C     26.84°C   27.46°C    53.27RH    55.59RH    52.90RH   58.30RH
2024-10-15   11:40:10   27.45°C     27.15°C     26.84°C   27.46°C    53.34RH    55.59RH    52.90RH   58.30RH
2024-10-15   11:40:16   27.43°C     27.15°C     26.84°C   27.46°C    53.34RH    55.58RH    52.90RH   58.30RH
2024-10-15   11:40:22   27.46°C     27.15°C     26.84°C   27.46°C    53.37RH    55.58RH    52.90RH   58.30RH
2024-10-15   11:40:28   27.45°C     27.15°C     26.84°C   27.46°C    53.39RH    55.57RH    52.90RH   58.30RH
2024-10-15   11:40:34   27.45°C     27.15°C     26.84°C   27.46°C    53.41RH    55.57RH    52.90RH   58.30RH
2024-10-15   11:40:41   27.45°C     27.15°C     26.84°C   27.46°C    53.36RH    55.57RH    52.90RH   58.30RH
2024-10-15   11:40:47   27.46°C     27.15°C     26.84°C   27.46°C    53.35RH    55.56RH    52.90RH   58.30RH
2024-10-15   11:40:53   27.45°C     27.15°C     26.84°C   27.46°C    53.33RH    55.56RH    52.90RH   58.30RH
2024-10-15   11:40:59   27.46°C     27.15°C     26.84°C   27.46°C    53.39RH    55.55RH    52.90RH   58.30RH
2024-10-15   11:41:05   27.46°C     27.15°C     26.84°C   27.46°C    53.32RH    55.55RH    52.90RH   58.30RH
2024-10-15   11:41:11   27.46°C     27.15°C     26.84°C   27.46°C    53.27RH    55.55RH    52.90RH   58.30RH
2024-10-15   11:41:17   27.48°C     27.15°C     26.84°C   27.48°C    53.25RH    55.54RH    52.90RH   58.30RH
2024-10-15   11:41:23   27.49°C     27.15°C     26.84°C   27.49°C    53.25RH    55.54RH    52.90RH   58.30RH
2024-10-15   11:41:29   27.48°C     27.15°C     26.84°C   27.49°C    53.24RH    55.53RH    52.90RH   58.30RH
2024-10-15   11:41:35   27.46°C     27.15°C     26.84°C   27.49°C    53.21RH    55.53RH    52.90RH   58.30RH
2024-10-15   11:41:41   27.45°C     27.15°C     26.84°C   27.49°C    53.16RH    55.52RH    52.90RH   58.30RH
2024-10-15   11:41:47   27.48°C     27.16°C     26.84°C   27.49°C    53.15RH    55.52RH    52.90RH   58.30RH
2024-10-15   11:41:53   27.48°C     27.16°C     26.84°C   27.49°C    53.09RH    55.52RH    52.90RH   58.30RH
2024-10-15   11:41:59   27.46°C     27.16°C     26.84°C   27.49°C    53.10RH    55.51RH    52.90RH   58.30RH
2024-10-15   11:42:05   27.48°C     27.16°C     26.84°C   27.49°C    53.06RH    55.51RH    52.90RH   58.30RH
2024-10-15   11:42:11   27.48°C     27.16°C     26.84°C   27.49°C    53.08RH    55.50RH    52.90RH   58.30RH
2024-10-15   11:42:17   27.46°C     27.16°C     26.84°C   27.49°C    53.05RH    55.50RH    52.90RH   58.30RH
2024-10-15   11:42:23   27.48°C     27.16°C     26.84°C   27.49°C    53.05RH    55.49RH    52.90RH   58.30RH
2024-10-15   11:42:29   27.49°C     27.16°C     26.84°C   27.49°C    52.94RH    55.49RH    52.90RH   58.30RH
2024-10-15   11:42:35   27.48°C     27.16°C     26.84°C   27.49°C    52.99RH    55.49RH    52.90RH   58.30RH
2024-10-15   11:42:41   27.48°C     27.16°C     26.84°C   27.49°C    52.96RH    55.48RH    52.90RH   58.30RH
2024-10-15   11:42:47   27.45°C     27.16°C     26.84°C   27.49°C    52.93RH    55.48RH    52.90RH   58.30RH
2024-10-15   11:42:53   27.48°C     27.16°C     26.84°C   27.49°C    52.99RH    55.47RH    52.90RH   58.30RH
2024-10-15   11:43:00   27.48°C     27.16°C     26.84°C   27.49°C    52.93RH    55.47RH    52.90RH   58.30RH
2024-10-15   11:43:06   27.48°C     27.16°C     26.84°C   27.49°C    52.88RH    55.46RH    52.88RH   58.30RH
2024-10-15   11:43:12   27.46°C     27.16°C     26.84°C   27.49°C    52.90RH    55.46RH    52.88RH   58.30RH
2024-10-15   11:43:18   27.45°C     27.16°C     26.84°C   27.49°C    52.91RH    55.46RH    52.88RH   58.30RH
2024-10-15   11:43:24   27.48°C     27.16°C     26.84°C   27.49°C    52.90RH    55.45RH    52.88RH   58.30RH
2024-10-15   11:43:30   27.46°C     27.16°C     26.84°C   27.49°C    52.88RH    55.45RH    52.88RH   58.30RH
2024-10-15   11:43:36   27.49°C     27.17°C     26.84°C   27.49°C    52.90RH    55.44RH    52.88RH   58.30RH
2024-10-15   11:43:42   27.48°C     27.17°C     26.84°C   27.49°C    52.90RH    55.44RH    52.88RH   58.30RH
2024-10-15   11:43:48   27.46°C     27.17°C     26.84°C   27.49°C    52.93RH    55.43RH    52.88RH   58.30RH
2024-10-15   11:43:54   27.46°C     27.17°C     26.84°C   27.49°C    52.84RH    55.43RH    52.84RH   58.30RH
2024-10-15   11:44:00   27.49°C     27.17°C     26.84°C   27.49°C    52.81RH    55.42RH    52.81RH   58.30RH
2024-10-15   11:44:06   27.49°C     27.17°C     26.84°C   27.49°C    52.73RH    55.42RH    52.73RH   58.30RH
2024-10-15   11:44:12   27.49°C     27.17°C     26.84°C   27.49°C    52.71RH    55.42RH    52.71RH   58.30RH
2024-10-15   11:44:18   27.50°C     27.17°C     26.84°C   27.50°C    52.71RH    55.41RH    52.71RH   58.30RH
2024-10-15   11:44:24   27.48°C     27.17°C     26.84°C   27.50°C    52.53RH    55.41RH    52.53RH   58.30RH
2024-10-15   11:44:30   27.52°C     27.17°C     26.84°C   27.52°C    52.42RH    55.40RH    52.42RH   58.30RH
2024-10-15   11:44:36   27.52°C     27.17°C     26.84°C   27.52°C    52.40RH    55.40RH    52.40RH   58.30RH
2024-10-15   11:44:42   27.53°C     27.17°C     26.84°C   27.53°C    52.16RH    55.39RH    52.16RH   58.30RH
2024-10-15   11:44:48   27.50°C     27.17°C     26.84°C   27.53°C    52.01RH    55.38RH    52.01RH   58.30RH
2024-10-15   11:44:54   27.52°C     27.17°C     26.84°C   27.53°C    52.02RH    55.38RH    52.01RH   58.30RH
2024-10-15   11:45:00   27.50°C     27.17°C     26.84°C   27.53°C    52.06RH    55.37RH    52.01RH   58.30RH
2024-10-15   11:45:06   27.50°C     27.17°C     26.84°C   27.53°C    52.05RH    55.37RH    52.01RH   58.30RH
2024-10-15   11:45:13   27.49°C     27.17°C     26.84°C   27.53°C    52.08RH    55.36RH    52.01RH   58.30RH
2024-10-15   11:45:19   27.52°C     27.17°C     26.84°C   27.53°C    52.06RH    55.36RH    52.01RH   58.30RH
2024-10-15   11:45:25   27.52°C     27.18°C     26.84°C   27.53°C    51.95RH    55.35RH    51.95RH   58.30RH
2024-10-15   11:45:31   27.52°C     27.18°C     26.84°C   27.53°C    51.91RH    55.35RH    51.91RH   58.30RH
2024-10-15   11:45:37   27.50°C     27.18°C     26.84°C   27.53°C    51.89RH    55.34RH    51.89RH   58.30RH
2024-10-15   11:45:43   27.52°C     27.18°C     26.84°C   27.53°C    51.80RH    55.33RH    51.80RH   58.30RH
2024-10-15   11:45:49   27.49°C     27.18°C     26.84°C   27.53°C    51.81RH    55.33RH    51.80RH   58.30RH
2024-10-15   11:45:55   27.50°C     27.18°C     26.84°C   27.53°C    51.78RH    55.32RH    51.78RH   58.30RH
2024-10-15   11:46:01   27.52°C     27.18°C     26.84°C   27.53°C    51.71RH    55.32RH    51.71RH   58.30RH
2024-10-15   11:46:07   27.52°C     27.18°C     26.84°C   27.53°C    51.63RH    55.31RH    51.63RH   58.30RH
2024-10-15   11:46:13   27.52°C     27.18°C     26.84°C   27.53°C    51.65RH    55.30RH    51.63RH   58.30RH
2024-10-15   11:46:19   27.52°C     27.18°C     26.84°C   27.53°C    51.65RH    55.30RH    51.63RH   58.30RH
2024-10-15   11:46:25   27.52°C     27.18°C     26.84°C   27.53°C    51.65RH    55.29RH    51.63RH   58.30RH
2024-10-15   11:46:31   27.52°C     27.18°C     26.84°C   27.53°C    51.64RH    55.29RH    51.63RH   58.30RH
2024-10-15   11:46:37   27.52°C     27.18°C     26.84°C   27.53°C    51.63RH    55.28RH    51.63RH   58.30RH
2024-10-15   11:46:43   27.49°C     27.18°C     26.84°C   27.53°C    51.58RH    55.27RH    51.58RH   58.30RH
2024-10-15   11:46:49   27.50°C     27.18°C     26.84°C   27.53°C    51.55RH    55.27RH    51.55RH   58.30RH
2024-10-15   11:46:55   27.48°C     27.18°C     26.84°C   27.53°C    51.58RH    55.26RH    51.55RH   58.30RH
2024-10-15   11:47:01   27.49°C     27.18°C     26.84°C   27.53°C    51.50RH    55.26RH    51.50RH   58.30RH
2024-10-15   11:47:07   27.52°C     27.18°C     26.84°C   27.53°C    51.53RH    55.25RH    51.50RH   58.30RH
2024-10-15   11:47:13   27.52°C     27.18°C     26.84°C   27.53°C    51.48RH    55.24RH    51.48RH   58.30RH
2024-10-15   11:47:19   27.50°C     27.19°C     26.84°C   27.53°C    51.51RH    55.24RH    51.48RH   58.30RH
2024-10-15   11:47:26   27.52°C     27.19°C     26.84°C   27.53°C    51.49RH    55.23RH    51.48RH   58.30RH
2024-10-15   11:47:32   27.52°C     27.19°C     26.84°C   27.53°C    51.46RH    55.23RH    51.46RH   58.30RH
2024-10-15   11:47:38   27.52°C     27.19°C     26.84°C   27.53°C    51.46RH    55.22RH    51.46RH   58.30RH
2024-10-15   11:47:44   27.49°C     27.19°C     26.84°C   27.53°C    51.45RH    55.21RH    51.45RH   58.30RH
2024-10-15   11:47:50   27.52°C     27.19°C     26.84°C   27.53°C    51.49RH    55.21RH    51.45RH   58.30RH
2024-10-15   11:47:56   27.53°C     27.19°C     26.84°C   27.53°C    51.51RH    55.20RH    51.45RH   58.30RH
2024-10-15   11:48:02   27.52°C     27.19°C     26.84°C   27.53°C    51.46RH    55.20RH    51.45RH   58.30RH
2024-10-15   11:48:08   27.52°C     27.19°C     26.84°C   27.53°C    51.45RH    55.19RH    51.45RH   58.30RH
2024-10-15   11:48:14   27.50°C     27.19°C     26.84°C   27.53°C    51.45RH    55.18RH    51.45RH   58.30RH
2024-10-15   11:48:20   27.52°C     27.19°C     26.84°C   27.53°C    51.45RH    55.18RH    51.45RH   58.30RH
2024-10-15   11:48:26   27.50°C     27.19°C     26.84°C   27.53°C    51.43RH    55.17RH    51.43RH   58.30RH
2024-10-15   11:48:32   27.52°C     27.19°C     26.84°C   27.53°C    51.46RH    55.17RH    51.43RH   58.30RH
2024-10-15   11:48:38   27.52°C     27.19°C     26.84°C   27.53°C    51.56RH    55.16RH    51.43RH   58.30RH
2024-10-15   11:48:44   27.54°C     27.19°C     26.84°C   27.54°C    51.62RH    55.16RH    51.43RH   58.30RH
2024-10-15   11:48:50   27.52°C     27.19°C     26.84°C   27.54°C    51.62RH    55.15RH    51.43RH   58.30RH
2024-10-15   11:48:56   27.53°C     27.19°C     26.84°C   27.54°C    51.60RH    55.14RH    51.43RH   58.30RH
2024-10-15   11:49:02   27.53°C     27.19°C     26.84°C   27.54°C    51.59RH    55.14RH    51.43RH   58.30RH
2024-10-15   11:49:08   27.54°C     27.19°C     26.84°C   27.54°C    51.61RH    55.13RH    51.43RH   58.30RH
2024-10-15   11:49:14   27.52°C     27.20°C     26.84°C   27.54°C    51.62RH    55.13RH    51.43RH   58.30RH
2024-10-15   11:49:20   27.50°C     27.20°C     26.84°C   27.54°C    51.60RH    55.12RH    51.43RH   58.30RH
2024-10-15   11:49:26   27.52°C     27.20°C     26.84°C   27.54°C    51.53RH    55.12RH    51.43RH   58.30RH
2024-10-15   11:49:32   27.53°C     27.20°C     26.84°C   27.54°C    51.52RH    55.11RH    51.43RH   58.30RH
2024-10-15   11:49:38   27.53°C     27.20°C     26.84°C   27.54°C    51.52RH    55.11RH    51.43RH   58.30RH
2024-10-15   11:49:45   27.56°C     27.20°C     26.84°C   27.56°C    51.47RH    55.10RH    51.43RH   58.30RH
2024-10-15   11:49:51   27.54°C     27.20°C     26.84°C   27.56°C    51.57RH    55.09RH    51.43RH   58.30RH
2024-10-15   11:49:57   27.54°C     27.20°C     26.84°C   27.56°C    51.54RH    55.09RH    51.43RH   58.30RH
2024-10-15   11:50:03   27.53°C     27.20°C     26.84°C   27.56°C    51.60RH    55.08RH    51.43RH   58.30RH
2024-10-15   11:50:09   27.53°C     27.20°C     26.84°C   27.56°C    51.65RH    55.08RH    51.43RH   58.30RH
2024-10-15   11:50:15   27.56°C     27.20°C     26.84°C   27.56°C    51.62RH    55.07RH    51.43RH   58.30RH
2024-10-15   11:50:21   27.53°C     27.20°C     26.84°C   27.56°C    51.64RH    55.07RH    51.43RH   58.30RH
2024-10-15   11:50:27   27.56°C     27.20°C     26.84°C   27.56°C    51.65RH    55.06RH    51.43RH   58.30RH
2024-10-15   11:50:33   27.54°C     27.20°C     26.84°C   27.56°C    51.61RH    55.06RH    51.43RH   58.30RH
2024-10-15   11:50:39   27.53°C     27.20°C     26.84°C   27.56°C    51.70RH    55.05RH    51.43RH   58.30RH
2024-10-15   11:50:45   27.54°C     27.20°C     26.84°C   27.56°C    51.71RH    55.05RH    51.43RH   58.30RH
2024-10-15   11:50:51   27.53°C     27.20°C     26.84°C   27.56°C    51.70RH    55.04RH    51.43RH   58.30RH
2024-10-15   11:50:57   27.54°C     27.20°C     26.84°C   27.56°C    51.69RH    55.04RH    51.43RH   58.30RH
2024-10-15   11:51:03   27.53°C     27.20°C     26.84°C   27.56°C    51.73RH    55.03RH    51.43RH   58.30RH
2024-10-15   11:51:09   27.54°C     27.21°C     26.84°C   27.56°C    51.71RH    55.03RH    51.43RH   58.30RH
2024-10-15   11:51:15   27.53°C     27.21°C     26.84°C   27.56°C    51.82RH    55.02RH    51.43RH   58.30RH
2024-10-15   11:51:21   27.53°C     27.21°C     26.84°C   27.56°C    51.84RH    55.02RH    51.43RH   58.30RH
2024-10-15   11:51:27   27.53°C     27.21°C     26.84°C   27.56°C    51.83RH    55.01RH    51.43RH   58.30RH
2024-10-15   11:51:33   27.53°C     27.21°C     26.84°C   27.56°C    51.79RH    55.01RH    51.43RH   58.30RH
2024-10-15   11:51:39   27.53°C     27.21°C     26.84°C   27.56°C    51.71RH    55.00RH    51.43RH   58.30RH
2024-10-15   11:51:45   27.53°C     27.21°C     26.84°C   27.56°C    51.66RH    55.00RH    51.43RH   58.30RH
2024-10-15   11:51:51   27.56°C     27.21°C     26.84°C   27.56°C    51.71RH    54.99RH    51.43RH   58.30RH
2024-10-15   11:51:58   27.56°C     27.21°C     26.84°C   27.56°C    51.65RH    54.99RH    51.43RH   58.30RH
2024-10-15   11:52:04   27.54°C     27.21°C     26.84°C   27.56°C    51.63RH    54.98RH    51.43RH   58.30RH
2024-10-15   11:52:10   27.56°C     27.21°C     26.84°C   27.56°C    51.67RH    54.98RH    51.43RH   58.30RH
2024-10-15   11:52:16   27.59°C     27.21°C     26.84°C   27.59°C    51.63RH    54.97RH    51.43RH   58.30RH
2024-10-15   11:52:22   27.56°C     27.21°C     26.84°C   27.59°C    51.60RH    54.97RH    51.43RH   58.30RH
2024-10-15   11:52:28   27.57°C     27.21°C     26.84°C   27.59°C    51.63RH    54.96RH    51.43RH   58.30RH
2024-10-15   11:52:34   27.56°C     27.21°C     26.84°C   27.59°C    51.62RH    54.96RH    51.43RH   58.30RH
2024-10-15   11:52:40   27.56°C     27.21°C     26.84°C   27.59°C    51.60RH    54.95RH    51.43RH   58.30RH
2024-10-15   11:52:46   27.56°C     27.21°C     26.84°C   27.59°C    51.62RH    54.95RH    51.43RH   58.30RH
2024-10-15   11:52:52   27.57°C     27.21°C     26.84°C   27.59°C    51.65RH    54.94RH    51.43RH   58.30RH
2024-10-15   11:52:58   27.59°C     27.21°C     26.84°C   27.59°C    51.57RH    54.94RH    51.43RH   58.30RH
2024-10-15   11:53:04   27.57°C     27.21°C     26.84°C   27.59°C    51.61RH    54.93RH    51.43RH   58.30RH
2024-10-15   11:53:10   27.57°C     27.22°C     26.84°C   27.59°C    51.62RH    54.93RH    51.43RH   58.30RH
2024-10-15   11:53:16   27.57°C     27.22°C     26.84°C   27.59°C    51.65RH    54.92RH    51.43RH   58.30RH
2024-10-15   11:53:22   27.59°C     27.22°C     26.84°C   27.59°C    51.68RH    54.92RH    51.43RH   58.30RH
